Name,CategoriesTags,Address,City,State,Country,Zip,Phone,Fax,email,website,External URL,description,Operating Hours
Alpine Women's Center,,2002 Hospital Way,Whitefish,MT,,59937,406-862-6436,,,,,,
Altaire Medical Spa,,5257 27th Street South,Fargo,ND,,58104,701-356-5503,,,www.altairemedspa.com,,,
Altaire Medical Spa,,5257 27th Street South,Fargo,ND,,58104,701-356-5503,,,www.altairemedspa.com,,,
Altitude Family Medicine,,"13402 W. Coal Mine Blvd, Suite 230",Littleton,CO,,80127,303-730-2167,,,www.altitudemedicine.com,,,
Altitude Family Medicine,,"13402 W. Coal Mine Blvd, Suite 230",Littleton,CO,,80127,303-730-2167,,,www.altitudemedicine.com,,,
Altitude Family Medicine,,"13402 W. Coal Mine Blvd, Suite 230",Littleton,CO,,80127,303-730-2167,,,www.altitudemedicine.com,,,
Altitude Family Medicine,,"11700 West 2nd Place, Suite 225",Lakewood,CO,,80228,303-730-2167,,,www.altitudemedicine.com,,,
Altitude Family Medicine,,"11700 West 2nd Place, Suite 225",Lakewood,CO,,80228,303-730-2167,,,www.altitudemedicine.com,,,
Amarillo Family Physicians Clinic,,1215 S. Coulter St. #100,Amarillo,TX,,79106,806-359-4701,,,www.amarilloFP.com,,,
Amarillo Family Physicians Clinic,,1215 S. Coulter St. #100,Amarillo,TX,,79106,806-359-4701,,,www.amarilloFP.com,,,
"Amarillo Ufirst, Med Spa and Wellness",,"3501 Soncy Rd, Suite 100B",Amarillo,TX,,79119,806-418-2170,,,www.i40first.com,,,
"Amarillo Ufirst, Med Spa and Wellness",,"3501 Soncy Rd, Suite 100B",Amarillo,TX,,79119,806-418-2170,,,www.i40first.com,,,
Amaro Integrative Medicine,,"1901 Medi Park Drive, Suite 1048",Amarillo,TX,,79106,806-576-4999,,,www.amarointegrative.com,,,
Amelia Medical Care,,1481 Highway 40 East,Kingsland,GA,,31548,912-729-2821,,,www.ameliaurgentcare.com,,,
Amelia Medical Care,,1481 Highway 40 East,Kingsland,GA,,31548,912-729-2821,,,www.ameliaurgentcare.com,,,
Amelia Urgent Care,,96279 Brady Point Rd,Fernandina Beach,FL,,32034,904-321-0088,,,www.ameliaurgentcare.com,,,
Amelia Urgent Care,,96279 Brady Point Rd,Fernandina Beach,FL,,32034,904-321-0088,,,www.ameliaurgentcare.com,,,
Amelia Urgent Care,,510 Airport Center Drive #108-110,Jacksonville,FL,,32218,904-696-0055,,,www.ameliaurgentcare.com,,,
Amelia Urgent Care,,510 Airport Center Drive #108-110,Jacksonville,FL,,32218,904-696-0055,,,www.ameliaurgentcare.com,,,
Amelia Urgent Care,,510 Airport Center Drive #108-110,Jacksonville,FL,,32218,904-696-0055,,,www.ameliaurgentcare.com,,,
American Medical Group,,2410 N. Fowler,Hobbs,NM,,88240,575-392-2040,,,www.american-medical-group.com,,,
American Medical Group,,2410 N. Fowler,Hobbs,NM,,88240,575-392-2040,,,www.american-medical-group.com,,,
American Medical Group,,2410 N. Fowler,Hobbs,NM,,88240,575-392-2040,,,www.american-medical-group.com,,,
American Medical Group,,2410 N. Fowler,Hobbs,NM,,88240,575-392-2040,,,www.american-medical-group.com,,,
Amethyst Wellness,,50 Cypress Point Parkway Unit B1,Palm Coast,FL,,32164,386-283-4180,,,www.amethystwellness.com,,,
Amethyst Wellness,,50 Cypress Point Parkway Unit B1,Palm Coast,FL,,32164,386-283-4180,,,www.amethystwellness.com,,,
Amy Upton Family Practice,,1901 Medi Park Drive #200,Amarillo,TX,,79106,806-420-3550,,,,,,
Amy Upton Family Practice,,1901 Medi Park Drive #200,Amarillo,TX,,79106,806-420-3550,,,,,,
Amy Upton Family Practice,,1901 Medi Park Drive #200,Amarillo,TX,,79106,806-420-3550,,,,,,
"Amy Whittington, NMD",,27980 N. Trilogy Blvd #102,Peoria,AZ,,85383,623-215-6290,,,www.dramywhittington.com,,,
Anahata Wellness Center,,1750 Santa Fe St.,Corpus Christi,TX,,78404,361-219-8688,,,,,,
Anazao MD,,"1890 Loggers Lane, Unit A",Steamboat Springs,CO,,80487,970-875-3900,,,www.anazaomd.com,,,
Anazao MD,,"1890 Loggers Lane, Unit A",Steamboat Springs,CO,,80487,970-875-3900,,,www.anazaomd.com,,,
Anchor Wellness Center,,4810 West Panther Creek Dr. Suite 103,The Woodlands,TX,,77381,713-679-1588,,,www.anchorwellnesscenter.com,,,
Ancient Art Health Center,,2516 W Main St,Littleton,CO,,80120,720-309-2523,,,"www.AgelessExpressions.com			",,,
"Andrew Jimerson II, MD",,6620 McGinnis Ferry Road,Johns Creek,GA,,30097,678-205-8400,,,www.advancedplasticsurgerysolutions.com,,,
"Andrew Jimerson II, MD",,6620 McGinnis Ferry Road,Johns Creek,GA,,30097,678-205-8400,,,www.advancedplasticsurgerysolutions.com,,,
"Andrew Jimerson II, MD",,6620 McGinnis Ferry Road,Johns Creek,GA,,30097,678-205-8400,,,www.advancedplasticsurgerysolutions.com,,,
"Andrew Jimerson II, MD",,6620 McGinnis Ferry Road,Johns Creek,GA,,30097,678-205-8400,,,www.advancedplasticsurgerysolutions.com,,,
Andrews Family Medicine,,720 Hospital Dr,Andrews,TX,,79714,423-523-3324,,,,,,
Andry Medical Services,,451 South Park Ridge Rd. Suite 101,Bloomington,IN,,47401,812-331-8282,,,www.andrymedicalservices.com,,,
Andry Medical Services,,451 South Park Ridge Rd. Suite 101,Bloomington,IN,,47401,812-331-8282,,,www.andrymedicalservices.com,,,
Aneres Healthcare and Wellness,,9675 Eagle Drive Street #105,MONT BELVIEU,TX,,77523,832-930-6367,,,www.anereshealth.com,,,
Aneres Healthcare and Wellness,,9675 Eagle Drive Street #105,MONT BELVIEU,TX,,77523,832-930-6367,,,www.anereshealth.com,,,
ANewU,,4965 NW 8th Ave. Suite E,Gainesville,FL,,32605,352-318-0039,,,www.rechagrdocalaclinic.com,,,
Angela Garner MD ,,13453 Switzer Rd,Overland Park,KS,,66213,913-681-6200,,,www.refreshhealthspa.com,,,
Angela Garner MD,,"1901 W. 47th Place, Suite 210",Westwood,KS,,66205,913-432-5200,,,www.refreshhealthspa.com,,,
Anna Family Healthcare,,"813 W. White, Suite 100",Anna,TX,,75409,972-924-8224,,,www.annafamilyhealthcare.com,,,
Annapolis Integrative Medicine,,1819 Bay Ridge Avenue #180,Annapolis,MD,,21403,410-266-3613,,,www.annapolisintegrativemedicine.com,,,
Annapolis Integrative Medicine,,1819 Bay Ridge Avenue #180,Annapolis,MD,,21403,410-266-3613,,,www.annapolisintegrativemedicine.com,,,
"Anthony Shanbour, MD",,5720 W. Memorial Rd.,Oklahoma City,OK,,73142,405-470-2207,,,www.drshanbourmd.com,,,
"Antonio Ramirez-Gonzalez, MD",,650 AVE. MU—OZ RIVERA  SUITE 203 ,San Juan,PR,,918,787-723-3567,,,,,,
Apex,,4708 Alliance Blvd. #645,Plano,TX,,75093,855-861-3820,,,www.apexhhpo.com,,,
Arata Medical,,4501 Birch Street,Newport Beach,CA,,92660,949-247-8877,,,http://designbydra.com/arata/,,,
Arax Nazarian DO,,"500 W Main St, Suite 330",Lewisville,TX,,75057,972-221-5433,,,www.newlifeobgyn.com,,,
Arce Medical & Diagnostic Center,,"43-22 50th Street, Suite 1-B",Woodside,NY,,11377,718-424-4455,,,,,,
Aria Integrative Health,,2500 18th Street,Denver,CO,,80211,303-953-2899,,,http://ariaintegrativehealth.com,,,
Aria Integrative Health,,2500 18th Street,Denver,CO,,80211,303-953-2899,,,http://ariaintegrativehealth.com,,,
Aria Integrative Health,,2500 18th Street,Denver,CO,,80211,303-953-2899,,,http://ariaintegrativehealth.com,,,
Arledge Aesthetics,,"4642 N. Loop 289, Ste #203",Lubbock,TX,,79416,806-788-5598,,,,,,
Arledge Aesthetics,,"4642 N. Loop 289, Ste #203",Lubbock,TX,,79416,806-788-5598,,,,,,
Arledge Aesthetics,,"4642 N. Loop 289, Ste #203",Lubbock,TX,,79416,806-788-5598,,,,,,
"ARR Medical Group, PSC",,"Torre San Francisco, Suite 609, 369 Calle De Diego",San Juan,PR,,923,787-763-0909,,,,,,
Arviv Medical Aesthetics,,11327 Countryway Blvd. ,Tampa,FL,,33626,813-855-0111,,,www.arvivaesthetics.com,,,
Arviv Medical Aesthetics,,11327 Countryway Blvd. ,Tampa,FL,,33626,813-855-0111,,,www.arvivaesthetics.com,,,
Arviv Medical Aesthetics,,3250 NE 1st Ave Suite 504,Miami,FL,,33137,305-340-9002,,,www.arvivaesthetics.com,,,
Ascend Medicine,,106 Stone Street,Morrison,CO,,80465,720-543-2287,,,www.ascendmedicine.com,,,
Ascend Medicine,,106 Stone Street,Morrison,CO,,80465,720-543-2287,,,www.ascendmedicine.com,,,
Ascend Medicine,,106 Stone Street,Morrison,CO,,80465,720-543-2287,,,www.ascendmedicine.com,,,
Ashford Medical Center,,29 Calle Washington Lobby,Condado,PR,,907,787-721-1541,,,,,,
Ashford Medical Center,,29 Calle Washington Lobby,Condado,PR,,907,787-721-1541,,,,,,
Ashland Integrative Medicine,,10730 Midland Trail Road,Ashland,KY,,41102,606-393-6193,,,www.aimforchange.net,,,
Ashland Integrative Medicine,,10730 Midland Trail Road,Ashland,KY,,41102,606-393-6193,,,www.aimforchange.net,,,
Ashland Integrative Medicine,,10730 Midland Trail Road,Ashland,KY,,41102,606-393-6193,,,www.aimforchange.net,,,
Aspen Institute for Anti-Aging and Regenerative Medicine,,122 W. Main Street,Aspen,CO,,81611,970-429-4318,,,www.aspen-regenerativemedicine.com,,,
Aspen Thrive Wellness,,100 Midland Ave Ste 280,Glenwood Springs,CO,,81601,970-945-4440,,,www.180wellness.expert,,,
Associated Women's Health,,2424 W Indian Trail,Aurora,IL,,60506,630-882-0264,,,www.mariozapatamd.com,,,
Associates of Medicine,,608 S. Hester Street,Stillwater,OK,,74074,405-377-8000,,,,,,
Associates of Medicine,,608 S. Hester Street,Stillwater,OK,,74074,405-377-8000,,,,,,
Assure Wellness Group,,4407 Williard Ave,Chevy Chase,MD,,20815,866-551-6779,,,www.assurewellnessgroup.com,,,
Assure Wellness Group,,"1157 S. Military Highway, Suite 102",Chesapeake,VA,,23320,866-551-6779,,,www.assurewellnessgroup.com,,,
Assure Wellness Group,,"1157 S. Military Highway, Suite 102",Chesapeake,VA,,23320,866-551-6779,,,www.assurewellnessgroup.com,,,
Assure Wellness Group,,"1157 S. Military Highway, Suite 102",Chesapeake,VA,,23320,866-551-6779,,,www.assurewellnessgroup.com,,,
Assure Wellness Group,,"1157 S. Military Highway, Suite 102",Chesapeake,VA,,23320,866-551-6779,,,www.assurewellnessgroup.com,,,
Atagi Aesthetics,,10099 Ridge Gate Pkwy #430,Lone Tree,CO,,80124,303-327-7300,,,www.atagimd.com,,,
Atagi Aesthetics,,10099 Ridge Gate Pkwy #430,Lone Tree,CO,,80124,303-327-7300,,,www.atagimd.com,,,
Atagi Aesthetics,,10099 Ridge Gate Pkwy #430,Lone Tree,CO,,80124,303-327-7300,,,www.atagimd.com,,,
Atagi Aesthetics,,10099 Ridge Gate Pkwy #430,Lone Tree,CO,,80124,303-327-7300,,,www.atagimd.com,,,
Atlanta Vanguard Medical Associates,,3692 Highlands Parkway SE,Smyrna,GA,,30082,678-305-1700,,,,,,
Atlas Medical Center,,"9362 Grand Cordera Parkway, Ste 120",Colorado Springs,CO,,80924,719-278-3612,,,,,,
Atlas Medical Center,,"9362 Grand Cordera Parkway, Ste 120",Colorado Springs,CO,,80924,719-278-3612,,,,,,
Audrain Orthopaedics,,"626 East Summit Ave, Suite B",Mexico,MO,,65265,573-582-0444,,,www.central-mo-orthopaedics.com,,,
Aurora Medical Weight Loss,,"15230 E Iliff Ave, Unit A",Aurora,CO,,80014,720-748-3187,,,,,,
Aurora Medical Weight Loss,,"15230 E Iliff Ave, Unit A",Aurora,CO,,80014,720-748-3187,,,,,,
Aurora Medical Weight Loss,,"15230 E Iliff Ave, Unit A",Aurora,CO,,80014,720-748-3187,,,,,,
Aurora Medical Weight Loss,,"15230 E Iliff Ave, Unit A",Aurora,CO,,80014,720-748-3187,,,,,,
Austin Med Spa,,1611 W 6th Street,Austin,TX,,78703,512-479-9997,,,www.austinmedspa.com,,,
Austin Med Spa,,1611 W 6th Street,Austin,TX,,78703,512-479-9997,,,www.austinmedspa.com,,,
Austin Plastic Surgery Institute,,4701 Bee Cave Rd. Suite 202,West Lake Hills,TX,,78746,512-732-3000,,,www.austinpsi.com,,,
Austin Plastic Surgery Institute,,4701 Bee Cave Rd. Suite 202,West Lake Hills,TX,,78746,512-732-3000,,,www.austinpsi.com,,,
Austin Plastic Surgery Institute,,4701 Bee Cave Rd. Suite 202,West Lake Hills,TX,,78746,512-732-3000,,,www.austinpsi.com,,,
Avance MD,,2500 Gaskins Road Suite A,Richmond,VA,,23238,804-774-7099,,,www.avancemd.com,,,
Avance MD,,2500 Gaskins Road Suite A,Richmond,VA,,23238,804-774-7099,,,www.avancemd.com,,,
Avante Laser & Medi Spa,,"3651 Weslayn, Suite 200",Houston,TX,,77027,713-352-7772,,,www.avantemedispa.com,,,
Avante Laser and Med Spa,,"9191 Pinecroft, Suite 100",The Woodlands,TX,,77380,281-419-0080,,,www.avantemedspa.com,,,
Avante Laser and Med Spa,,"9191 Pinecroft, Suite 100",The Woodlands,TX,,77380,281-419-0080,,,www.avantemedspa.com,,,
Avante Laser and Med Spa,,"9191 Pinecroft, Suite 100",The Woodlands,TX,,77380,281-419-0080,,,www.avantemedspa.com,,,
Avante Laser and Med Spa,,"9191 Pinecroft, Suite 100",The Woodlands,TX,,77380,281-419-0080,,,www.avantemedspa.com,,,
Avante Laser and Med Spa,,"9191 Pinecroft, Suite 100",The Woodlands,TX,,77380,281-419-0080,,,www.avantemedspa.com,,,
Avante Laser and Med Spa,,"9191 Pinecroft, Suite 100",The Woodlands,TX,,77380,281-419-0080,,,www.avantemedspa.com,,,
Ave Medical Laser Clinic,,"1201 Historic 4th St., Suite 101",Sioux City ,IA,,51101,712-224-3500,,,www.avemedspa.com,,,
Ave Medical Laser Clinic,,"1201 Historic 4th St., Suite 101",Sioux City ,IA,,51101,712-224-3500,,,www.avemedspa.com,,,
Ave Medical Laser Clinic,,"1201 Historic 4th St., Suite 101",Sioux City ,IA,,51101,712-224-3500,,,www.avemedspa.com,,,
Aveda Integrative Medical Center,,"39210 State Street, Suite 209",Fremont,CA,,94538,510-790-2144,,,www.docsaxena.com,,,
Aveda Integrative Medical Center,,"39210 State Street, Suite 209",Fremont,CA,,94538,510-790-2144,,,www.docsaxena.com,,,
Aviva Woman,,999 E. Murray Holladay Rd. #204 ,Salt Lake City,UT,,84117,801-500-0919,,,https://avivawoman.com/ ,,,
Avondale Wellness,,1205 Avondale Haslet Rd.,Haslet,TX,,76052,817-766-4001,,,www.avondalefamilycare.com,,,
Avondale Wellness,,1205 Avondale Haslet Rd.,Haslet,TX,,76052,817-766-4001,,,www.avondalefamilycare.com,,,
Avondale Wellness,,1205 Avondale Haslet Rd.,Haslet,TX,,76052,817-766-4001,,,www.avondalefamilycare.com,,,
Avondale Wellness,,1205 Avondale Haslet Rd.,Haslet,TX,,76052,817-766-4001,,,www.avondalefamilycare.com,,,
AZ Spine Disc and Sport,,"4530 E. Ray Rd., Suite 110",Phoenix,AZ,,85044,480-759-1668,,,www.azspinediscandsport.com,,,
AZ Spine Disc and Sport,,"4530 E. Ray Rd., Suite 110",Phoenix,AZ,,85044,480-759-1668,,,www.azspinediscandsport.com,,,
AZ Spine Disc and Sport,,"4530 E. Ray Rd., Suite 110",Phoenix,AZ,,85044,480-759-1668,,,www.azspinediscandsport.com,,,
Back to Basics,,821 Woodland Avenue,Sanford,NC,,27330,919-895-6339,,,www.backtobasicsmedical.com,,,
"Back to Health Physicians Group, LTD",,25 W. Lincoln Ave,Charleston,IL,,61920,217-345-9600,,,https://paintherapydoctors.com/bio-identical-hormones-biote/,,,
Balance Health,,1709 61st Ave,Greeley,CO,,80634,970-330-0333,,,http://balanceclinics.com/index.html,,,
Balance Health,,1709 61st Ave,Greeley,CO,,80634,970-330-0333,,,http://balanceclinics.com/index.html,,,
Balanced Wellness Medical Clinic,,"1328 Stanford Ln., Suite 101",Liberty Lake,WA,,99019,509-919-4575,,,www.balancedwellnessmed.com,,,
"Balanced Wellness Solutions, LLC",,10414 Jackson Oaks Way Suite 103,Knoxville ,TN,,37922,865-409-4090,,,http://www.bwsknoxville.com,,,
Balcones Woods Family Practice,,"11149 Research Blvd., Suite 210",Austin,TX,,78759,512-231-1901,,,www.bwfamilymedicine.com,,,
Balcones Woods Family Practice,,"11149 Research Blvd., Suite 210",Austin,TX,,78759,512-231-1901,,,www.bwfamilymedicine.com,,,
Baligree Med Spa,,"3500 West Davis St., #220",Conroe,TX,,77304,936-760-1691,,,,,,
Baligree Med Spa,,"3500 West Davis St., #220",Conroe,TX,,77304,936-760-1691,,,,,,
Balle Bliss Luxury Medical Spa,,"13611 Skinner Rd., Suite 270",Cypress,TX,,77429,281-758-2777,,,www.ballebliss.com,,,
"Bao-Quoc Huy La, MD, PA",,"12121 Richmond Avenue, #315",Houston,TX,,77082,281-589-0156,,,www.doctorla.com,,,
"Barbara A. Lubin, MD LLC",,"330 West 23rd Street, Suite F",Panama City,FL,,32405,850-785-8246,,,www.lubinmd.com,,,
Barbara Franklin FNP-C,,3613 State Hwy 528 Suite E2,Albuquerque,NM,,87114,505-917-7894,,,www.allaroundwellnessrr.com,,,
Barrick Family Medicine,,104 Pro Rodeo Dr. ,Colorado Springs,CO,,80919,719-522-0707,,,http://www.barrickfamilypractice.com/,,,
Basin Care Internal Medicine,,1816 N Midland Dr. ,Midland,TX,,79707,432-688-0031,,,www.basininternalcare.com,,,
Basin Care Internal Medicine,,1816 N Midland Dr. ,Midland,TX,,79707,432-688-0031,,,www.basininternalcare.com,,,
Basin Care Internal Medicine,,3407 Caldera,Midland,TX,,79707,432-688-0031,,,www.basininternalcare.com,,,
"Basin Family Care, Inc.",,601 East 2nd Street #G,Odessa,TX,,79761,432-332-5200,,,www.basinfamilycare.com,,,
Basin Surgical,,1811 W. Wall Street,Midland,TX,,79701,800-218-4870,,,www.basinsurgical.com,,,
Basin Surgical,,1811 W. Wall Street,Midland,TX,,79701,800-218-4870,,,www.basinsurgical.com,,,
Basin Surgical,,1811 W. Wall Street,Midland,TX,,79701,800-218-4870,,,www.basinsurgical.com,,,
Basu Center for Aesthetics and Plastic Surgery,,6400 Fannin St. Suite 2100,Houston,TX,,77030,713-799-2278,,,www.basuplasticsurgery.com,,,
Bay Area Women's Care ,,3190 McCullen Booth Rd Suite 200,Clearwater,FL,,33761,727-447-7786,,,www.bayareawomenscare.com,,,
Bay Area Women's Care ,,3190 McCullen Booth Rd Suite 200,Clearwater,FL,,33761,727-447-7786,,,www.bayareawomenscare.com,,,
Bay Area Women's Care ,,3190 McCullen Booth Rd Suite 200,Clearwater,FL,,33761,727-447-7786,,,www.bayareawomenscare.com,,,
Bayamon Ob-Gyn Associates,,"Calle Santa Cruz No. 51, Esq Esteban Padilla",Bayamon,PR,,959,787-798-1250,,,,,,
Bayou Regional Women's Clinic,,6550 Main St. Ste 2000,Zachary,LA,,70791,225-658-1303,,,https://www.lanermc.org,,,
Bayou Regional Women's Clinic,,6550 Main St. Ste 2000,Zachary,LA,,70791,225-658-1303,,,https://www.lanermc.org,,,
Bayside Dermatology,,1321 Waters Edge Drive #1006,Granbury,TX,,76048,817-573-1800,,,www.baysidedermatology.com,,,
Be Balanced 365,,"4499 Medical Dr., Suite 126",San Antonio,TX,,78229,210-690-5515,,,www.bewell365tx.com,,,
Be Balanced 365,,"4499 Medical Dr., Suite 126",San Antonio,TX,,78229,210-690-5515,,,www.bewell365tx.com,,,
Beaumont Family Practice Associates PA,,6450 Folsom Drive,Beaumont,TX,,77706,409-835-0524,,,www.bfpa1.com,,,
Beaumont Family Practice Associates PA,,6450 Folsom Drive,Beaumont,TX,,77706,409-835-0524,,,www.bfpa1.com,,,
Beaumont Family Practice Associates PA,,6450 Folsom Drive,Beaumont,TX,,77706,409-835-0524,,,www.bfpa1.com,,,
Beaumont Family Practice Associates PA,,6450 Folsom Drive,Beaumont,TX,,77706,409-835-0524,,,www.bfpa1.com,,,
Beaumont Internal Medicine & Geriatrics Associates,,"755 N. 11th Street, Ste. P5200",Beaumont,TX,,77702,409-898-2994,,,www.bimga.com,,,
Beaumont Internal Medicine & Geriatrics Associates,,"755 N. 11th Street, Ste. P5200",Beaumont,TX,,77702,409-898-2994,,,www.bimga.com,,,
Beaumont Internal Medicine & Geriatrics Associates,,"755 N. 11th Street, Ste. P5200",Beaumont,TX,,77702,409-898-2994,,,www.bimga.com,,,
Beaumont Internal Medicine & Geriatrics Associates,,"755 N. 11th Street, Ste. P5200",Beaumont,TX,,77702,409-898-2994,,,www.bimga.com,,,
Beaumont Internal Medicine & Geriatrics Associates,,"755 N. 11th Street, Ste. P5200",Beaumont,TX,,77702,409-898-2994,,,www.bimga.com,,,
Beaumont Internal Medicine & Geriatrics Associates,,"755 N. 11th Street, Ste. P5200",Beaumont,TX,,77702,409-898-2994,,,www.bimga.com,,,
Beaumont Internal Medicine & Geriatrics Associates,,"755 N. 11th Street, Ste. P5200",Beaumont,TX,,77702,409-898-2994,,,www.bimga.com,,,
BeautyLogic at Beau Visage,,5988 S. Holly St ,Greenwood Village,CO,,80111,303-779-5002,,,https://www.coloradoskinandvein.com/,,,
Bedford Family Medicine,,1701 Forest Ridge Drive,Bedford,TX,,76022,817-545-7700,,,www.bedfordfamilymedicine.com,,,
Bedford Family Medicine,,1701 Forest Ridge Drive,Bedford,TX,,76022,817-545-7700,,,www.bedfordfamilymedicine.com,,,
"Bel Viso of El Paso, LLC",,3100 Lee Trevino Ste. G,El Paso,TX,,79936,914-475-2183,,,,,,
"Bel Viso of El Paso, LLC",,3100 Lee Trevino Ste. G,El Paso,TX,,79936,914-475-2183,,,,,,
"Bel Viso of El Paso, LLC",,3100 Lee Trevino Ste. G,El Paso,TX,,79936,914-475-2183,,,,,,
"Bel Viso of El Paso, LLC",,3100 Lee Trevino Ste. G,El Paso,TX,,79936,914-475-2183,,,,,,
"BÈla S. Kenessey, MD",,"1320 El Capitan Drive, Suite 400",Danville,CA,,94526,925-277-1600,,,,,,
Belcara Health,,1427 Clarkview Rd. #300,Baltimore,MD,,21209,410-296-0414,,,,,,
Belfiore Salon and Spa,,2995 Horizon Rd.,Rockwall,TX,,75032,214-244-3158,,,www.boneandhormonewellnesscenter.com,,,
Belfiore Salon and Spa,,2995 Horizon Rd.,Rockwall,TX,,75032,214-244-3158,,,www.boneandhormonewellnesscenter.com,,,
Bella Derme Medical Aesthetics,,4411 71st Street ,Lubbock,TX,,79424,806-698-6561,,,www.belladerme.com,,,
Bella Medici Medical Spa,,"800 State Hwy 248, Suite 2-C",Branson,MO,,65616,417-335-3040,,,www.bellamedici.com,,,
Bella Medici Medical Spa,,"800 State Hwy 248, Suite 2-C",Branson,MO,,65616,417-335-3040,,,www.bellamedici.com,,,
Bella Mia Medical,,2102 South MacDill Avenue Suite D,Tampa,FL,,33629,813-773-3661,,,www.bellamiamedical.com,,,
Bella Mia Medical,,2102 South MacDill Avenue Suite D,Tampa,FL,,33629,813-773-3661,,,www.bellamiamedical.com,,,
Bella Natural Women's Care & Family Wellness,,"180 East Hampden Ave, Suite 100",Englewood,CO,,80113,303-789-4968,,,www.bellanwc.org,,,
